,mean
,depth
wellid,
312948109415101,49.525000000000006
312948109431201,50.849999999999994
312948110112301,175.55
312948110115601,178.33333333333334
312948110120901,183.0
312949111025701,119.6
312950111025701,79.95
312950111270201,7.933333333333333
312953110145701,400.225
312953110485101,41.27
312954109250101,86.4
312956109415501,64.0
312956110111001,132.03
312958109420901,51.3
312959109324201,182.8
312959110045801,212.0
312959110120901,195.9333333333333
313000109433601,46.0
313001109312501,146.0
313001109404501,45.0
313001109434001,52.333333333333336
313001110122101,203.0
313002110115901,175.0333333333333
313002110120001,182.20000000000002
313003110595301,19.011250000000004
313004110290201,17.7
313005110075001,28.044285714285714
313006110485601,7.29
313008109445501,73.75
313008110483701,9.9
313008110483801,9.425
313008111003001,11.752631578947367
313009110111101,126.69793103448276
313010109443601,75.0
313010110115401,176.77499999999998
313010110122801,229.44
313010110155301,451.5769230769231
313010110404101,13.566666666666668
313010110595901,17.586750000000002
313011110120501,180.6
313012110114601,165.65
313012111165201,5.0
313013109433001,51.55
313013110421501,26.26
313015109445101,77.5
313015109445201,23.0
313015110112401,160.0
313015111260601,13.36
313016109263601,65.0
313016109263701,38.266666666666666
313016110103901,89.2
313017109220001,52.9
313018110091801,18.7
313020109324201,91.87583333333333
313021110352401,85.59666666666665
313022109333601,225.8
313023109325701,72.4
313023109435101,57.0
313024109213301,194.77249999999998
313024110050701,232.66666666666663
313027109335001,224.20000000000002
313028110105501,110.0
313028110105901,126.85000000000001
313029109445101,69.3
313030110111701,134.02499999999998
313030111005801,12.881666666666668
313031109405201,368.0
313031111005501,7.859999999999999
313031111005701,18.198840579710144
313033110405501,5.74
313034109470701,68.33333333333333
313035109324201,70.2
313035109374401,214.6
313035109401601,90.0
313035109441401,75.0
313036110110201,127.3
313036110291501,20.0
313037110045601,136.0
313037110152801,400.0111111111112
313038109435301,54.85
313038110005701,13.3
313038110152701,406.66415094339624
313039109384901,148.52
313040109075201,941.0
313040109385001,130.33
313040109435701,53.0
313040110292201,14.433333333333332
313041110144301,377.48653846153854
313042109435501,55.0
313042109470201,145.70200000000003
313043110291401,22.1
313043110292301,15.199999999999998
313044110124201,182.15
313044110302101,62.875
313047110052201,231.3
313048110115701,149.225
313050109433801,43.235
313051109412101,101.8
313051109433501,49.76
313051110111201,143.7
313052110075501,3.9795238095238084
313055110105201,127.875
313057109145901,612.4600000000002
313058109404401,111.47500000000001
313058110470901,4.34
313059109264501,43.0
313059109404301,110.95000000000002
313101109160701,634.8
313101109412701,108.15
313101110282801,30.775000000000002
313102110303401,32.05
313103110231701,6.5
313103111003901,10.8
313103111004001,23.29885714285715
313103111005601,30.619999999999997
313104109074901,798.75
313104109391801,152.68400000000003
313104109401201,136.4
313104110302901,38.298611111111114
313105109455401,95.7
313105111210401,8.1
313106109461101,107.6
313106110272501,11.9
313107109461601,97.82620689655168
313107110323801,118.14000000000001
313108109354301,214.01999999999998
313109109294801,16.8
313109110112301,135.01999999999998
313109110304101,32.1
313110110080701,2.8000000000000003
313111111384001,23.715
313112111210401,7.8
313112111393501,18.9
313114110110201,118.59999999999998
313115109412101,112.16666666666667
313115110111801,120.0
313115110112901,125.6
313116111162301,11.325
313120111005801,19.20683823529411
313121110420201,18.4
313124110153301,386.74
313125109392001,162.225
313125109444001,63.667857142857144
313125109444101,73.8
313125111004701,11.71
313126109385401,176.26666666666665
313126109395001,151.825
313126110383001,14.1
313127109415501,90.0
313127110303301,7.682499999999999
313128109402801,146.02500000000003
313129110374001,10.6
313131109414401,95.76666666666667
313132111010701,14.8625
313134109415201,124.2
313135109351201,46.65
313135109415301,72.95
313135109455501,90.55
313136109312401,41.05
313136109321501,45.29941176470589
313136109445201,70.0
313137110303601,9.95
313137111004301,22.796712328767118
313140111011701,19.7
313141110314301,34.0
313143109412301,86.31571428571431
313144111010701,29.362500000000004
313145109422101,82.5
313145110482801,80.85
313145111010601,16.094999999999995
313145111010701,22.5
313145111020501,293.26666666666665
313146109260801,90.3
313147109455401,94.3
313147110082801,15.0
313147110430301,34.874
313148109270801,35.5
313148111011201,13.865000000000004
313149110160601,392.4066666666667
313150110463701,25.563333333333333
313150111005801,26.02377777777777
313151109180501,720.0
313151109420201,91.19999999999999
313152109385001,160.0
313152109394801,150.0
313152110121201,171.20000000000002
313152111013801,31.642857142857142
313153109261001,56.7
313154109334501,172.7
313154109400801,132.0
313154109401901,163.25
313154109423801,66.55
313155109452901,87.0
313155109454901,92.86666666666667
313155110081501,7.469999999999999
313155110161901,485.55
313156109414501,101.26666666666665
313156111005101,28.106666666666666
313156111011301,37.13
313157109273501,33.0
313158109180401,689.05
313158111274201,21.709999999999997
313159111341201,26.433333333333334
313200110061001,140.3
313200110162401,400.0
313200110165701,477.78000000000003
313200110460201,23.67
313201110303401,9.933333333333332
313201110314001,13.866666666666667
313202110160601,396.0
313202110160701,402.1
313206111203801,4.3999999999999995
313207109402201,134.52142857142854
313207110161501,395.0
313207111184201,4.833333333333333
313208110153501,90.0
313208110303501,13.533333333333333
313208111020301,17.97
313210109394801,188.14999999999998
313210109402101,175.7
313210109452301,84.95
313210110452401,36.0
313211109415201,98.8
313211110452501,23.77
313211111014001,15.730416666666665
313212109415601,97.66666666666667
313212110450201,39.12
313213109271101,39.3
313213109372901,219.0
313213110451601,30.44
313213111021001,15.72
313215110320501,120.05
313215110455101,23.67
313216109443801,78.5
313217109392001,202.575
313217111014101,23.84142857142857
313218109382101,190.0
313218109385001,180.45
313218110451701,30.52
313218110454101,19.15
313219109415301,120.16666666666667
313219110314601,21.766666666666666
313219110315001,36.035
313219110433501,65.3442857142857
313219110444001,32.36
313219110451601,28.0
313220110313001,34.63333333333333
313221110115701,155.98333333333335
313221110320301,109.5
313221110435701,65.873
313221110451801,39.35
313222110113301,129.85
313222110153401,391.2
313223110114001,132.06
313223110451101,36.0
313224109403401,169.875
313224110154301,389.73125
313224110451401,40.0
313224110452501,25.32
313225109400901,128.0
313225109405501,87.0
313225110445501,61.45
313225110451501,26.0
313225110452501,35.0
313225110453301,16.359066666666667
313225110481901,136.0
313226110172701,542.1999999999999
313226110442301,50.16
313226110442801,38.95
313226110453401,22.7
313226110453901,22.44
313227110443301,38.0
313228109074701,923.2
313228109310301,39.099999999999994
313229111023901,34.3
313230109402001,169.33333333333334
313231110434602,59.79999999999999
313231110450801,29.08
313231110453101,26.61
313232110152801,275.0
313232110443001,50.0
313232110445501,14.0
313232110445901,23.85
313232110450901,31.2
313233109425801,43.105000000000004
313233111022601,10.7
313234109431001,44.487058823529416
313234109440601,62.91
313234110450201,23.3
313234111021201,8.25
313234111034101,124.0
313235110304901,3.0
313235110445601,43.17
313235111280301,13.8
313236110445701,40.0
313236111014101,25.64166666666667
313236111162801,14.55
313238109464701,97.0
313239109393901,173.25
313239109581801,62.7
313239110154301,45.0
313240109412601,96.0
313240109441801,92.8
313240109445901,84.0
313240110442501,40.0
313241109445801,80.0
313242109415501,103.04511363636362
313242109430801,59.6
313242111020301,44.2
313242111100301,8.0
313243109441701,70.03333333333333
313244109415901,118.3
313244110171501,468.8666666666666
313245109392501,196.6
313245110493301,17.16
313246109375201,222.375
313246109395301,192.85
313246110151301,358.3
313246110162101,416.40833333333325
313246110180901,520.51
313246110443301,24.5
313246111200901,7.75
313247109401901,174.85999999999999
313247109420501,95.65
313247109455501,133.9333333333333
313247110060501,183.61249999999998
313247110440701,37.45
313247110450101,47.58708333333334
313248109415301,80.0
313248109450101,85.4
313248110440801,36.37
313249110450001,49.9492
313250110082301,14.549166666666666
313250111265201,9.0
313251110211901,311.0
313251111030601,42.7
313252110081701,3.37
313252110082901,15.963333333333333
313252111030601,44.1
313252111350601,51.099999999999994
313253110162401,392.96500000000003
313254110151101,319.09090909090907
313254111345801,205.85
313255110145401,279.4142857142857
313256109372201,0.0
313256111170101,30.0
313258109401901,177.7
313258109454101,94.5
313258110152801,301.0
313300110330801,172.75
313300111174801,30.0
313301109423501,93.65
313301111023201,26.056
313302110301301,15.149999999999999
313302111054501,12.65
313303109213401,550.0
313304110115101,106.95
313305109213401,606.3
313305110314401,24.4
313305111174901,31.799024390243897
313306109452001,90.13
313307110181601,533.6285714285714
313307110310001,27.975
313307110440101,35.04
313309109283301,42.45
313309110094301,29.490000000000006
313309110170701,450.6
313310109375001,229.63833333333335
313310109392301,215.95
313310109395501,201.04179487179488
313310111182401,80.0
313311109411201,144.9
313312109381701,225.58
313312109422401,83.00666666666666
313312109453001,94.63333333333333
313312110082301,10.779999999999998
313312110082302,10.649393939393939
313312110082303,5.563770491803277
313312110082501,5.557500000000003
313312110082502,10.365483870967743
313312110182401,519.4333333333333
313312110182701,456.0
313312110182801,567.9
313312111021901,46.95
313313109422301,69.22153846153846
313313109454201,80.6
313313110172901,475.0
313313110182301,521.0
313313110182401,470.75
313314109453001,95.9
313315109402101,177.3
313315110435701,34.300000000000004
313315111020801,31.8
313315111360201,3.0
313317110165201,556.3875
313317111021501,37.28
313318109353801,220.26250000000005
313318109385101,222.7941176470588
313318111192901,30.0
313319110152001,304.6
313320110152001,283.19
313320110165301,441.3177419354838
313321110124801,178.18181818181816
313321110155301,341.54999999999995
313321110175401,501.4583333333333
313322109442201,70.39999999999999
313322110175401,513.8857142857144
313322111025101,10.0
313324111124501,43.9
313325110135201,222.58
313325110304801,31.03333333333333
313325110483801,13.38
313325111012001,80.3
313325111021901,31.98142857142857
313325111383801,15.0
313326110150601,302.3483333333333
313326110305101,46.9
313326110403901,15.733333333333334
313326111022401,23.5
313326111265001,6.0
313327109425401,68.5
313327109481201,136.5666666666667
313328109435201,58.0
313328110155801,342.8
313330111175201,23.45
313330111185201,49.366666666666674
313332109430001,73.54302325581394
313332110172301,453.4692307692308
313332111194701,21.133333333333333
313335109123401,612.0
313335109324001,100.47999999999999
313336110270001,8.21
313336111023501,13.774999999999999
313336111023601,13.425
313336111205201,4.8
313337109452801,97.0
313338109381901,235.5
313338109412501,69.60300000000001
313338110114801,79.8
313338110185601,530.7403846153846
313339109385201,228.4
313339109392401,205.53199999999998
313339109413501,128.05
313339110165401,416.15714285714284
313339110180301,511.5
313340109374801,250.69999999999996
313340110132101,185.38571428571427
313340110151301,354.1
313340110285901,13.833333333333334
313341110132101,188.7854166666667
313342109431201,57.15
313342110182701,484.275
313343109425401,68.15
313343109442301,67.05
313343110182701,488.4799999999999
313343111023101,9.0
313344110291101,44.294999999999995
313344111023301,10.555
313344111441201,695.5666666666666
313345109450401,92.8
313345110132301,182.16
313345111024801,7.787999999999999
313345111024802,9.924857142857142
313346111024701,14.005
313347110150701,298.5761363636364
313347111024601,8.4
313347111031501,26.82
313348109183501,161.54000000000002
313349110314201,12.273333333333333
313350110434501,38.87
313350111024401,7.4
313351110435201,44.90333333333333
313352110184001,490.03999999999996
313352110184801,494.0281249999999
313352110283901,31.45
313352110284301,14.4
313353109363401,272.775
313353110511401,56.425
313354111183801,16.05
313355111021501,35.9
313356109422301,98.1
313356110112201,45.86666666666667
313358109395401,197.1
313358109400901,180.0
313358109402401,140.0
313400111031401,27.58
313401111254101,13.713999999999999
313402109412401,130.15
313402111021801,4.949999999999999
313403109392201,212.35000000000002
313403109412501,134.0
313404109425601,41.92454545454546
313404110173101,444.1390625
