,,mean
,,depth
basinid,year,
BUT,1997.0,220.05555555555554
BUT,1998.0,208.98555555555558
BUT,1999.0,219.13125
BUT,2000.0,220.8425
BUT,2001.0,200.27357142857144
BUT,2002.0,222.95105263157893
BUT,2003.0,217.91714285714284
BUT,2004.0,233.04
BUT,2005.0,221.7942857142857
BUT,2006.0,200.82666666666663
BUT,2007.0,244.84192307692308
BUT,2008.0,235.70999999999998
BUT,2009.0,237.23636363636368
BUT,2010.0,236.2709090909091
BUT,2011.0,238.45
BUT,2012.0,242.6
BUT,2013.0,219.4815384615385
BUT,2014.0,266.6222222222222
BUT,2015.0,249.56666666666663
BUT,2016.0,262.35882352941184
BUT,2017.0,234.6727272727273
BUT,2018.0,254.45454545454547
BUT,2019.0,261.4428571428572
BUT,2020.0,227.16666666666666
CCK,1939.0,22.698
CCK,1941.0,110.395
CCK,1949.0,42.208529411764715
CCK,1950.0,98.452
CCK,1951.0,49.195
CCK,1952.0,87.39380952380951
CCK,1953.0,89.34255813953487
CCK,1954.0,87.92925000000001
CCK,1955.0,90.27375
CCK,1956.0,82.691875
CCK,1957.0,88.40700000000001
CCK,1958.0,80.49
CCK,1959.0,90.00125
CCK,1960.0,76.64285714285714
CCK,1961.0,82.55625
CCK,1962.0,98.4157142857143
CCK,1963.0,97.40545454545455
CCK,1964.0,90.822
CCK,1965.0,94.76124999999999
CCK,1966.0,78.827
CCK,1967.0,77.16111111111111
CCK,1968.0,84.435
CCK,1969.0,80.015
CCK,1970.0,89.329
CCK,1971.0,243.5
CCK,1972.0,101.66210526315791
CCK,1973.0,128.251
CCK,1974.0,109.97999999999999
CCK,1975.0,82.11428571428571
CCK,1976.0,144.1142857142857
CCK,1977.0,139.0875
CCK,1978.0,162.95
CCK,1979.0,167.14000000000001
CCK,1980.0,167.4333333333333
CCK,1981.0,124.37475000000002
CCK,1982.0,118.51426356589141
CCK,1983.0,110.06181818181817
CCK,1984.0,150.13166666666666
CCK,1986.0,79.2
CCK,1987.0,114.95265734265735
CCK,1988.0,148.7
CCK,1989.0,126.13703703703703
CCK,1990.0,110.56677419354841
CCK,1991.0,105.62
CCK,1992.0,117.9625
CCK,1993.0,134.87727272727273
CCK,1994.0,112.47777777777779
CCK,1995.0,86.992
CCK,1996.0,105.55363636363636
CCK,1997.0,123.51545454545455
CCK,1998.0,110.77090909090909
CCK,1999.0,105.82545454545453
CCK,2000.0,86.86428571428571
CCK,2001.0,79.08862068965517
CCK,2002.0,122.4090909090909
CCK,2003.0,111.84200000000001
CCK,2004.0,100.72307692307692
CCK,2005.0,101.99512195121953
CCK,2006.0,82.10666666666668
CCK,2007.0,136.7971428571429
CCK,2008.0,107.04071428571429
CCK,2009.0,126.16499999999998
CCK,2010.0,108.75454545454545
CCK,2011.0,102.92066666666668
CCK,2012.0,105.955
CCK,2013.0,107.67214285714286
CCK,2014.0,106.78428571428573
CCK,2015.0,99.86928571428572
CCK,2016.0,107.58537190082644
CCK,2017.0,117.26821428571431
CCK,2018.0,100.14
CCK,2019.0,120.50973684210526
CCK,2020.0,77.31372549019608
CGW,1948.0,96.75
CGW,1949.0,415.0
CGW,1950.0,61.17500000000001
CGW,1966.0,177.0
CGW,1968.0,72.96666666666667
CGW,1969.0,90.05000000000001
CGW,1970.0,93.36
CGW,1972.0,33.998000000000005
CGW,1973.0,57.82
CGW,1974.0,60.675
CGW,1975.0,66.55
CGW,1976.0,63.225
CGW,1977.0,59.65
CGW,1978.0,184.9
CGW,1980.0,19.225
CGW,1982.0,51.053333333333335
CGW,1983.0,1.91
CGW,1992.0,85.75
CGW,1993.0,60.666666666666664
CGW,1994.0,67.76129032258062
CGW,1995.0,61.616666666666674
CGW,1996.0,83.15
CGW,1997.0,71.94999999999999
CGW,1998.0,154.45
CGW,1999.0,70.3
CGW,2000.0,98.69999999999999
CGW,2001.0,128.7
CGW,2002.0,355.95
CGW,2003.0,82.14500000000001
CGW,2005.0,90.25000000000001
CGW,2006.0,84.05652173913045
CGW,2007.0,70.2
CGW,2008.0,79.0
CGW,2009.0,86.5
CGW,2010.0,70.0
CGW,2012.0,71.2
CGW,2013.0,73.25
CGW,2014.0,74.9
CGW,2015.0,75.4
CGW,2016.0,76.6
CGW,2017.0,75.8
CGW,2018.0,77.1
CGW,2019.0,74.9
CHV,1915.0,35.0
CHV,1917.0,54.0
CHV,1954.0,28.0
CHV,1956.0,50.61
CHV,1958.0,52.6
CHV,1973.0,195.0
CHV,1976.0,77.91499999999999
CHV,1978.0,105.74428571428572
CHV,1988.0,68.75
CHV,1992.0,360.61
CHV,1993.0,107.15
CHV,1994.0,728.0666666666666
CHV,1995.0,747.45
CHV,1996.0,551.2
CHV,1997.0,561.1
CHV,1998.0,745.85
CHV,1999.0,468.15
CHV,2000.0,745.1
CHV,2001.0,745.625
CHV,2002.0,679.4
CHV,2003.0,372.15000000000003
CHV,2004.0,643.8833333333333
CHV,2005.0,743.5
CHV,2006.0,334.03333333333336
CHV,2007.0,501.38
CHV,2008.0,675.7
CHV,2009.0,674.4
CHV,2010.0,673.7
CHV,2011.0,673.4
CHV,2012.0,672.9
CHV,2013.0,672.0
CHV,2014.0,671.7
